DATE,TIME,elec,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
9/6/2018,23:00,3149,0,2712,912,,8,0,0,16,0,0,-499
9/7/2018,0:00,2953,0,2745,985,,8,0,0,18,0,0,-803
9/7/2018,1:00,2896,0,2755,980,,8,0,0,20,0,0,-866
9/7/2018,2:00,3007,0,2752,1046,,8,0,0,18,0,0,-816
9/7/2018,3:00,3120,0,2753,1024,,8,0,0,24,0,0,-688
9/7/2018,4:00,3101,0,2757,1019,,8,1,0,27,0,0,-711
9/7/2018,5:00,3041,0,2754,976,,8,2,0,35,0,0,-734
9/7/2018,6:00,3072,0,2884,962,,8,10,0,46,0,0,-837
9/7/2018,7:00,3298,0,2927,938,,8,17,0,46,0,0,-638
9/7/2018,8:00,3716,0,2983,948,,8,42,0,49,0,0,-314
9/7/2018,9:00,4014,0,3067,958,,8,74,0,47,0,0,-140
9/7/2018,10:00,4092,0,3075,1006,,7,72,0,38,0,0,-106
9/7/2018,11:00,4114,0,3072,961,,8,71,0,47,0,0,-45
9/7/2018,12:00,3830,0,2969,919,,7,144,0,44,0,0,-253
9/7/2018,13:00,4049,0,2929,955,,8,256,0,28,0,0,-126
9/7/2018,14:00,4239,0,2893,982,,8,281,0,17,0,0,58
9/7/2018,15:00,4193,0,3006,1122,,8,151,0,16,0,0,-109
9/7/2018,16:00,4126,0,3085,1005,,8,92,0,14,0,0,-78
9/7/2018,17:00,3911,0,3002,1227,,8,29,0,6,0,0,-361
9/7/2018,18:00,3839,0,2891,1258,,8,1,0,9,0,0,-328
9/7/2018,19:00,3671,0,2752,1204,,8,1,0,7,0,0,-302
9/7/2018,20:00,3516,0,2636,1094,,8,0,0,13,0,0,-234
9/7/2018,21:00,3342,0,2563,1090,,8,0,0,32,0,0,-351
9/7/2018,22:00,3182,0,2545,1051,,8,0,0,38,0,0,-459
9/7/2018,23:00,3074,0,2548,985,,8,0,0,30,0,0,-498
9/8/2018,0:00,2878,0,2543,983,,8,0,0,19,0,0,-675
9/8/2018,1:00,2820,0,2538,953,,8,0,0,20,0,0,-699
9/8/2018,2:00,2899,0,2551,983,,8,0,0,14,0,0,-657
9/8/2018,3:00,2989,0,2549,976,,8,0,0,15,0,0,-558
9/8/2018,4:00,3004,0,2553,1012,,8,1,0,8,0,0,-578
9/8/2018,5:00,2890,0,2550,1001,,8,1,0,9,0,0,-679
9/8/2018,6:00,2784,0,2577,956,,8,9,0,6,0,0,-772
9/8/2018,7:00,2806,0,2611,922,,8,30,0,6,0,0,-770
9/8/2018,8:00,2989,0,2612,941,,8,58,0,7,0,0,-637
9/8/2018,9:00,3136,0,2616,970,,8,88,0,5,0,0,-551
9/8/2018,10:00,3177,0,2572,941,,8,117,0,5,0,0,-466
9/8/2018,11:00,3191,0,2547,935,,8,130,0,4,0,0,-433
9/8/2018,12:00,3061,0,2537,882,,6,155,0,5,0,0,-524
9/8/2018,13:00,3109,0,2556,895,,6,111,0,1,0,0,-460
9/8/2018,14:00,3113,0,2555,918,,5,71,0,1,0,0,-436
9/8/2018,15:00,3062,0,2549,974,,6,50,0,0,0,0,-517
9/8/2018,16:00,3044,0,2554,1004,,5,31,0,1,0,0,-551
9/8/2018,17:00,3003,0,2550,1045,,4,13,0,3,0,0,-613
9/8/2018,18:00,3047,0,2551,1189,,5,1,0,5,0,0,-703
9/8/2018,19:00,2956,0,2569,1261,,5,1,0,2,0,0,-881
9/8/2018,20:00,2879,0,2573,1223,,5,0,0,2,0,0,-923
9/8/2018,21:00,2760,0,2575,1137,,5,0,0,1,0,0,-958
9/8/2018,22:00,2674,0,2560,927,,4,0,0,3,0,0,-821
9/8/2018,23:00,2585,0,2545,917,,5,0,0,4,0,0,-886
9/9/2018,0:00,2467,0,2518,914,,5,0,0,9,0,0,-979
9/9/2018,1:00,2450,0,2309,975,,5,0,0,8,0,0,-846
9/9/2018,2:00,2572,0,2309,1155,,4,0,0,9,0,0,-906
9/9/2018,3:00,2715,0,2492,1206,,5,0,0,9,0,0,-997
9/9/2018,4:00,2725,0,2353,1191,,5,1,0,8,0,0,-832
9/9/2018,5:00,2627,0,2372,1136,,5,2,0,28,0,0,-916
9/9/2018,6:00,2430,0,2412,950,,5,24,0,61,0,0,-1022
9/9/2018,7:00,2460,0,2452,962,,5,72,0,66,0,0,-1096
9/9/2018,8:00,2589,0,2246,978,,5,74,0,65,0,0,-779
9/9/2018,9:00,2713,0,2361,1112,,5,75,0,54,0,0,-894
9/9/2018,10:00,2762,0,2479,972,,5,94,0,56,0,0,-843
9/9/2018,11:00,2777,0,2486,946,,5,64,0,51,0,0,-775
9/9/2018,12:00,2751,0,2367,948,,4,47,0,64,0,0,-678
9/9/2018,13:00,2726,0,2304,952,,5,45,0,62,0,0,-641
9/9/2018,14:00,2703,0,2292,982,,5,42,0,59,0,0,-677
9/9/2018,15:00,2680,0,2231,1036,,5,31,0,45,0,0,-667
9/9/2018,16:00,2702,0,2253,1060,,5,21,0,42,0,0,-679
9/9/2018,17:00,2785,0,2372,1103,,4,6,0,48,0,0,-748
9/9/2018,18:00,2856,0,2495,1131,,5,1,0,50,0,0,-825
9/9/2018,19:00,2805,0,2484,1123,,5,1,0,46,0,0,-853
9/9/2018,20:00,2710,0,2528,1080,,5,0,0,45,0,0,-948
9/9/2018,21:00,2602,0,2539,1059,,5,0,0,44,0,0,-1045
9/9/2018,22:00,2480,0,2530,1054,,4,0,0,35,0,0,-1144
9/9/2018,23:00,2439,0,2353,1033,,5,0,0,41,0,0,-993
9/10/2018,0:00,2337,0,2444,981,,5,0,0,36,0,0,-1130
9/10/2018,1:00,2352,0,2449,985,,5,0,0,40,0,0,-1127
9/10/2018,2:00,2502,0,2411,1000,,4,0,0,41,0,0,-954
9/10/2018,3:00,2670,0,2543,1157,,5,0,0,39,0,0,-1073
9/10/2018,4:00,2727,0,2549,1216,,5,1,0,34,0,0,-1077
9/10/2018,5:00,2680,0,2548,1143,,5,1,0,42,0,0,-1059
9/10/2018,6:00,2694,0,2550,1011,,5,6,0,83,0,0,-962
9/10/2018,7:00,2897,0,2674,1091,,4,15,0,94,0,0,-981
9/10/2018,8:00,3310,0,2791,1163,,5,32,0,92,0,0,-773
9/10/2018,9:00,3581,0,2854,1135,,5,53,0,87,0,0,-552
9/10/2018,10:00,3629,0,2773,1115,,5,80,0,75,0,0,-419
9/10/2018,11:00,3640,0,2657,1140,,5,124,0,52,0,0,-338
9/10/2018,12:00,3406,0,2668,1089,,4,117,0,35,0,0,-507
9/10/2018,13:00,3590,0,2709,1088,,5,131,0,33,0,0,-375
9/10/2018,14:00,3623,0,2780,1140,,4,123,0,26,0,0,-450
9/10/2018,15:00,3596,0,2834,1087,,5,87,0,30,0,0,-447
9/10/2018,16:00,3597,0,2773,1178,,4,46,0,30,0,0,-436
9/10/2018,17:00,3471,0,2735,1123,,4,16,0,47,0,0,-453
9/10/2018,18:00,3464,0,2622,1134,,5,1,0,43,0,0,-340
9/10/2018,19:00,3316,0,2548,1116,,5,1,0,38,0,0,-392
9/10/2018,20:00,3177,0,2423,1225,,5,0,0,40,0,0,-515
9/10/2018,21:00,3060,0,2308,1250,,4,0,0,36,0,0,-537
9/10/2018,22:00,2936,0,2330,1300,,4,0,0,29,0,0,-727
9/10/2018,23:00,2852,0,2348,1325,,4,0,0,28,0,0,-853
9/11/2018,0:00,2707,0,2187,1212,,4,0,0,29,0,0,-725
9/11/2018,1:00,2694,0,2322,1221,,4,0,0,31,0,0,-884
9/11/2018,2:00,2851,0,2457,1208,,4,0,0,40,0,0,-858
9/11/2018,3:00,3000,0,2427,1223,,4,0,0,33,0,0,-687
9/11/2018,4:00,3038,0,2514,1215,,4,1,0,34,0,0,-731
9/11/2018,5:00,2926,0,2548,1269,,4,3,0,38,0,0,-936
9/11/2018,6:00,2894,0,2599,1245,,4,41,0,39,0,0,-1033
9/11/2018,7:00,2981,0,2620,1199,,4,129,0,39,0,0,-1010
9/11/2018,8:00,3317,0,2514,1267,,4,248,0,41,0,0,-757
9/11/2018,9:00,3608,0,2475,1288,,4,351,0,38,0,0,-548
9/11/2018,10:00,3730,0,2421,1349,,4,440,0,38,0,0,-521
9/11/2018,11:00,3749,0,2557,1383,,5,468,0,40,0,0,-703
9/11/2018,12:00,3547,0,2498,1363,,4,423,0,41,0,0,-782
9/11/2018,13:00,3717,0,2421,1368,,5,439,0,36,0,0,-552
9/11/2018,14:00,3787,0,2558,1382,,5,439,0,32,0,0,-629
9/11/2018,15:00,3733,0,2628,1390,,5,255,0,26,0,0,-571
9/11/2018,16:00,3720,0,2673,1504,,5,121,0,29,0,0,-611
9/11/2018,17:00,3577,0,2605,1505,,4,42,0,27,0,0,-606
9/11/2018,18:00,3546,0,2595,1529,,5,2,0,33,0,0,-617
9/11/2018,19:00,3404,0,2556,1520,,5,1,0,37,0,0,-715
9/11/2018,20:00,3272,0,2585,1522,,5,0,0,35,0,0,-875
9/11/2018,21:00,3166,0,2570,1419,,5,0,0,30,0,0,-858
9/11/2018,22:00,3020,0,2511,1388,,4,0,0,27,0,0,-911
9/11/2018,23:00,2918,0,2466,1377,,5,0,0,28,0,0,-956
9/12/2018,0:00,2766,0,2437,1289,,5,0,0,25,0,0,-990
9/12/2018,1:00,2773,0,2462,1291,,5,0,0,22,0,0,-1007
9/12/2018,2:00,2903,0,2556,1398,,5,0,0,19,0,0,-1073
9/12/2018,3:00,3066,0,2612,1473,,5,0,0,16,0,0,-1039
9/12/2018,4:00,3057,0,2612,1460,,5,1,0,10,0,0,-1031
9/12/2018,5:00,2964,0,2620,1478,,5,2,0,6,0,0,-1147
9/12/2018,6:00,2912,0,2623,1377,,5,24,0,4,0,0,-1120
9/12/2018,7:00,3015,0,2693,1363,,4,55,0,2,0,0,-1103
9/12/2018,8:00,3372,0,2718,1372,,5,104,0,1,0,0,-828
9/12/2018,9:00,3651,0,2721,1423,,5,157,0,0,0,0,-655
9/12/2018,10:00,3736,0,2677,1333,,5,294,0,0,0,0,-573
9/12/2018,11:00,3824,0,2709,1340,,5,367,0,0,0,0,-596
9/12/2018,12:00,3633,0,2618,1287,,5,384,0,0,0,0,-661
9/12/2018,13:00,3844,0,2591,1382,,5,291,0,0,0,0,-425
9/12/2018,14:00,3859,0,2776,1465,,5,148,0,1,0,0,-536
9/12/2018,15:00,3799,0,2891,1444,,5,80,0,0,0,0,-621
9/12/2018,16:00,3787,0,2890,1486,,5,33,0,1,0,0,-627
9/12/2018,17:00,3677,0,2807,1502,,5,8,0,2,0,0,-646
9/12/2018,18:00,3623,0,2651,1424,,5,1,0,4,0,0,-462
9/12/2018,19:00,3445,0,2602,1409,,5,1,0,3,0,0,-576
9/12/2018,20:00,3316,0,2569,1417,,5,0,0,7,0,0,-682
9/12/2018,21:00,3184,0,2568,1306,,5,0,0,10,0,0,-705
9/12/2018,22:00,3070,0,2555,1338,,4,0,0,12,0,0,-839
9/12/2018,23:00,2957,0,2548,1476,,5,0,0,12,0,0,-1083
9/13/2018,0:00,2799,0,2499,1299,,5,0,0,11,0,0,-1015
9/13/2018,1:00,2805,0,2461,1423,,5,0,0,12,0,0,-1095
9/13/2018,2:00,2921,0,2442,1410,,4,0,0,24,0,0,-960
9/13/2018,3:00,3098,0,2519,1410,,5,0,0,15,0,0,-851
9/13/2018,4:00,3093,0,2536,1401,,5,1,0,12,0,0,-860
9/13/2018,5:00,3008,0,2543,1424,,5,2,0,12,0,0,-977
9/13/2018,6:00,2956,0,2559,1434,,5,22,0,10,0,0,-1073
9/13/2018,7:00,3052,0,2649,1372,,4,72,0,5,0,0,-1050
9/13/2018,8:00,3431,0,2719,1408,,5,208,0,3,0,0,-911
9/13/2018,9:00,3751,0,2750,1353,,5,407,0,1,0,0,-765
9/13/2018,10:00,3917,0,2737,1393,,5,437,0,0,0,0,-654
9/13/2018,11:00,3995,0,2754,1467,,5,461,0,0,0,0,-692
9/13/2018,12:00,3755,0,2719,1355,,5,334,0,0,0,0,-658
9/13/2018,13:00,3918,0,2823,1444,,5,182,0,0,0,0,-537
9/13/2018,14:00,3939,0,2894,1427,,5,99,0,1,0,0,-486
9/13/2018,15:00,3882,0,2938,1470,,5,40,0,3,0,0,-575
9/13/2018,16:00,3896,0,2934,1507,,5,11,0,0,0,0,-561
9/13/2018,17:00,3791,0,2922,1537,,5,3,0,1,0,0,-676
9/13/2018,18:00,3682,0,2778,1428,,6,1,0,3,0,0,-532
9/13/2018,19:00,3497,0,2660,1351,,6,1,0,3,0,0,-524
9/13/2018,20:00,3360,0,2581,1296,,6,0,0,2,0,0,-524
9/13/2018,21:00,3234,0,2565,1311,,6,0,0,2,0,0,-649
9/13/2018,22:00,3085,0,2553,1328,,5,0,0,1,0,0,-802
9/13/2018,23:00,2984,0,2553,1320,,5,0,0,0,0,0,-895
9/14/2018,0:00,2815,0,2475,1387,,6,0,0,0,0,0,-1053
9/14/2018,1:00,2807,0,2480,1423,,6,0,0,1,0,0,-1102
9/14/2018,2:00,2950,0,2530,1382,,5,0,0,0,0,0,-967
9/14/2018,3:00,3079,0,2548,1414,,6,0,0,0,0,0,-889
9/14/2018,4:00,3092,0,2547,1410,,6,1,0,1,0,0,-873
9/14/2018,5:00,2997,0,2552,1404,,6,2,0,2,0,0,-969
9/14/2018,6:00,2948,0,2589,1399,,6,27,0,0,0,0,-1073
9/14/2018,7:00,3066,0,2653,1382,,6,84,0,0,0,0,-1059
9/14/2018,8:00,3440,0,2770,1339,,6,178,0,0,0,0,-852
9/14/2018,9:00,3736,0,2858,1305,,6,226,0,0,0,0,-659
9/14/2018,10:00,3863,0,2861,1385,,7,352,0,0,0,0,-743
9/14/2018,11:00,3941,0,2853,1386,,8,422,0,1,0,0,-727
9/14/2018,12:00,3758,0,2889,1355,,8,345,0,2,0,0,-841
9/14/2018,13:00,3904,0,2928,1396,,8,280,0,3,0,0,-712
9/14/2018,14:00,3971,0,2975,1454,,8,231,0,4,0,0,-701
9/14/2018,15:00,3892,0,3039,1412,,8,103,0,2,0,0,-672
9/14/2018,16:00,3867,0,3069,1322,,9,44,0,3,0,0,-579
9/14/2018,17:00,3728,0,3105,1207,,8,11,0,5,0,0,-609
9/14/2018,18:00,3658,0,2962,1203,,9,1,0,5,0,0,-522
9/14/2018,19:00,3492,0,2767,1253,,9,1,0,3,0,0,-539
9/14/2018,20:00,3319,0,2634,1332,,9,0,0,1,0,0,-657
9/14/2018,21:00,3174,0,2633,1277,,9,0,0,1,0,0,-745
9/14/2018,22:00,3071,0,2599,1332,,8,0,0,0,0,0,-868
9/14/2018,23:00,2978,0,2586,1309,,8,0,0,1,0,0,-925
9/15/2018,0:00,2824,0,2586,1170,,8,0,0,2,0,0,-942
9/15/2018,1:00,2772,0,2578,1198,,8,0,0,2,0,0,-1015
9/15/2018,2:00,2916,0,2583,1286,,8,0,0,5,0,0,-966
9/15/2018,3:00,3016,0,2582,1237,,8,0,0,5,0,0,-816
9/15/2018,4:00,3004,0,2582,1252,,8,1,0,9,0,0,-848
9/15/2018,5:00,2884,0,2581,1229,,8,1,0,12,0,0,-946
9/15/2018,6:00,2796,0,2589,1281,,8,5,0,21,0,0,-1108
9/15/2018,7:00,2843,0,2643,1319,,8,21,0,24,0,0,-1171
9/15/2018,8:00,3040,0,2664,1238,,8,48,0,24,0,0,-942
9/15/2018,9:00,3203,0,2719,1263,,8,95,0,39,0,0,-921
9/15/2018,10:00,3226,0,2665,1304,,8,130,0,43,0,0,-924
9/15/2018,11:00,3248,0,2650,1403,,8,158,0,12,0,0,-983
9/15/2018,12:00,3122,0,2616,1416,,8,181,0,9,0,0,-1107
9/15/2018,13:00,3246,0,2686,1402,,8,178,0,6,0,0,-1035
9/15/2018,14:00,3243,0,2781,1380,,8,82,0,6,0,0,-1015
9/15/2018,15:00,3190,0,2757,1329,,8,58,0,9,0,0,-970
9/15/2018,16:00,3178,0,2680,1420,,8,36,0,8,0,0,-973
9/15/2018,17:00,3128,0,2670,1459,,8,10,0,7,0,0,-1027
9/15/2018,18:00,3139,0,2637,1367,,8,1,0,6,0,0,-880
9/15/2018,19:00,3025,0,2596,1342,,8,1,0,4,0,0,-925
9/15/2018,20:00,2927,0,2589,1297,,8,0,0,3,0,0,-970
9/15/2018,21:00,2818,0,2523,1318,,8,0,0,2,0,0,-1034
9/15/2018,22:00,2722,0,2463,1424,,8,0,0,1,0,0,-1174
9/15/2018,23:00,2627,0,2470,1484,,8,0,0,0,0,0,-1335
9/16/2018,0:00,2467,0,2287,1397,,8,0,0,0,0,0,-1225
9/16/2018,1:00,2440,0,2176,1384,,8,0,0,0,0,0,-1129
9/16/2018,2:00,2606,0,2303,1501,,8,0,0,0,0,0,-1206
9/16/2018,3:00,2740,0,2414,1508,,8,0,0,1,0,0,-1191
9/16/2018,4:00,2734,0,2557,1447,,8,1,0,0,0,0,-1280
9/16/2018,5:00,2603,0,2556,1327,,8,3,0,0,0,0,-1290
9/16/2018,6:00,2447,0,2382,1196,,8,38,0,1,0,0,-1178
9/16/2018,7:00,2462,0,2325,1303,,8,120,0,0,0,0,-1294
9/16/2018,8:00,2585,0,2345,1392,,8,144,0,0,0,0,-1303
9/16/2018,9:00,2729,0,2426,1394,,8,179,0,0,0,0,-1278
9/16/2018,10:00,2842,0,2349,1423,,8,317,0,0,0,0,-1255
9/16/2018,11:00,2901,0,2397,1416,,8,338,0,1,0,0,-1260
9/16/2018,12:00,2939,0,2505,1451,,8,300,0,4,0,0,-1330
9/16/2018,13:00,2921,0,2536,1453,,8,252,0,3,0,0,-1332
9/16/2018,14:00,2894,0,2536,1541,,8,141,0,2,0,0,-1334
9/16/2018,15:00,2906,0,2532,1542,,8,134,0,2,0,0,-1312
9/16/2018,16:00,2928,0,2531,1562,,8,84,0,3,0,0,-1259
9/16/2018,17:00,2995,0,2529,1534,,8,21,0,3,0,0,-1100
9/16/2018,18:00,3082,0,2519,1468,,8,1,0,9,0,0,-923
9/16/2018,19:00,3004,0,2556,1373,,8,1,0,15,0,0,-949
9/16/2018,20:00,2870,0,2574,1293,,8,0,0,20,0,0,-1026
9/16/2018,21:00,2763,0,2517,1290,,8,0,0,25,0,0,-1077
9/16/2018,22:00,2648,0,2490,1299,,8,0,0,5,0,0,-1154
9/16/2018,23:00,2564,0,2432,1387,,8,0,0,3,0,0,-1266
9/17/2018,0:00,2423,0,2206,1331,,8,0,0,4,0,0,-1125
9/17/2018,1:00,2427,0,2192,1284,,8,0,0,4,0,0,-1061
9/17/2018,2:00,2563,0,2451,1299,,8,0,0,2,0,0,-1197
9/17/2018,3:00,2717,0,2506,1295,,8,0,0,1,0,0,-1093
9/17/2018,4:00,2718,0,2536,1322,,8,1,0,0,0,0,-1149
9/17/2018,5:00,2610,0,2513,1297,,8,2,0,0,0,0,-1209
9/17/2018,6:00,2541,0,2463,1301,,8,39,0,0,0,0,-1270
9/17/2018,7:00,2622,0,2400,1341,,8,143,0,0,0,0,-1271
9/17/2018,8:00,2904,0,2396,1323,,8,229,0,0,0,0,-1052
9/17/2018,9:00,3115,0,2313,1327,,8,346,0,0,0,0,-879
9/17/2018,10:00,3240,0,2247,1379,,8,414,0,1,0,0,-809
9/17/2018,11:00,3307,0,2314,1374,,8,375,0,4,0,0,-768
9/17/2018,12:00,3185,0,2438,1199,,8,252,0,8,0,0,-720
9/17/2018,13:00,3202,0,2563,1318,,8,174,0,5,0,0,-867
9/17/2018,14:00,3207,0,2554,1398,,8,186,0,8,0,0,-947
9/17/2018,15:00,3200,0,2562,1461,,8,112,0,6,0,0,-949
9/17/2018,16:00,3239,0,2557,1435,,8,66,0,4,0,0,-830
9/17/2018,17:00,3223,0,2554,1361,,8,25,0,3,0,0,-728
9/17/2018,18:00,3281,0,2546,1327,,8,1,0,4,0,0,-605
9/17/2018,19:00,3168,0,2548,1397,,8,1,0,4,0,0,-790
9/17/2018,20:00,3023,0,2546,1367,,8,0,0,3,0,0,-901
9/17/2018,21:00,2922,0,2548,1376,,8,0,0,0,0,0,-1010
9/17/2018,22:00,2807,0,2539,1320,,8,0,0,2,0,0,-1062
9/17/2018,23:00,2705,0,2545,1189,,8,0,0,7,0,0,-1044
9/18/2018,0:00,2582,0,2541,1153,,8,0,0,11,0,0,-1131
9/18/2018,1:00,2563,0,2506,1143,,8,0,0,13,0,0,-1108
9/18/2018,2:00,2712,0,2508,1257,,8,0,0,16,0,0,-1077
9/18/2018,3:00,2880,0,2530,1291,,8,0,0,16,0,0,-966
9/18/2018,4:00,2895,0,2541,1261,,8,1,0,16,0,0,-932
9/18/2018,5:00,2828,0,2510,1255,,8,3,0,14,0,0,-961
9/18/2018,6:00,2802,0,2444,1286,,8,50,0,12,0,0,-998
9/18/2018,7:00,2955,0,2545,1302,,8,171,0,6,0,0,-1077
9/18/2018,8:00,3368,0,2552,1324,,8,309,0,3,0,0,-829
9/18/2018,9:00,3696,0,2629,1418,,8,357,0,2,0,0,-719
9/18/2018,10:00,3800,0,2741,1340,,8,422,0,3,0,0,-714
9/18/2018,11:00,3934,0,2738,1194,,8,588,0,3,0,0,-598
9/18/2018,12:00,3715,0,2681,1071,,9,588,0,4,0,0,-636
9/18/2018,13:00,3890,0,2723,1323,,9,554,0,4,0,0,-723
9/18/2018,14:00,3932,0,2813,1445,,9,434,0,4,0,0,-772
9/18/2018,15:00,3867,0,2934,1289,,9,327,0,3,0,0,-695
9/18/2018,16:00,3837,0,2925,1434,,9,179,0,4,0,0,-713
9/18/2018,17:00,3661,0,2895,1427,,9,42,0,5,0,0,-716
9/18/2018,18:00,3615,0,2885,1369,,9,1,0,6,0,0,-655
9/18/2018,19:00,3423,0,2834,1370,,9,1,0,10,0,0,-801
9/18/2018,20:00,3270,0,2759,1341,,8,0,0,14,0,0,-853
9/18/2018,21:00,3129,0,2659,1216,,9,0,0,14,0,0,-768
9/18/2018,22:00,2978,0,2597,1158,,8,0,0,11,0,0,-796
9/18/2018,23:00,2863,0,2541,1160,,8,0,0,10,0,0,-857
9/19/2018,0:00,2731,0,2474,991,,8,0,0,11,0,0,-753
9/19/2018,1:00,2706,0,2396,1033,,8,0,0,9,0,0,-740
9/19/2018,2:00,2850,0,2400,1109,,8,0,0,10,0,0,-677
9/19/2018,3:00,2981,0,2322,1310,,8,0,0,12,0,0,-671
9/19/2018,4:00,3008,0,2438,1308,,8,1,0,13,0,0,-761
9/19/2018,5:00,2915,0,2455,1231,,8,2,0,15,0,0,-796
9/19/2018,6:00,2865,0,2401,1204,,8,45,0,14,0,0,-807
9/19/2018,7:00,2912,0,2347,1151,,8,198,0,9,0,0,-801
9/19/2018,8:00,3257,0,2414,1285,,8,368,0,7,0,0,-825
9/19/2018,9:00,3577,0,2542,1271,,8,502,0,7,0,0,-754
9/19/2018,10:00,3715,0,2567,1264,,8,605,0,4,0,0,-732
9/19/2018,11:00,3801,0,2592,1264,,8,654,0,3,0,0,-721
9/19/2018,12:00,3609,0,2596,1024,,8,651,0,7,0,0,-678
9/19/2018,13:00,3805,0,2661,1164,,9,601,0,8,0,0,-638
9/19/2018,14:00,3823,0,2756,1237,,9,476,0,6,0,0,-661
9/19/2018,15:00,3805,0,2851,1390,,8,333,0,8,0,0,-786
9/19/2018,16:00,3788,0,2894,1523,,9,178,0,9,0,0,-825
9/19/2018,17:00,3623,0,2851,1514,,8,33,0,8,0,0,-791
9/19/2018,18:00,3583,0,2792,1489,,9,1,0,9,0,0,-717
9/19/2018,19:00,3393,0,2753,1263,,9,1,0,10,0,0,-642
9/19/2018,20:00,3252,0,2790,1169,,8,0,0,12,0,0,-727
9/19/2018,21:00,3100,0,2696,1054,,9,0,0,13,0,0,-671
9/19/2018,22:00,2955,0,2608,994,,8,0,0,15,0,0,-669
9/19/2018,23:00,2873,0,2553,928,,8,0,0,16,0,0,-633
9/20/2018,0:00,2720,0,2542,909,,8,0,0,15,0,-57,-697
9/20/2018,1:00,2710,0,2538,918,,8,0,0,14,0,-119,-649
9/20/2018,2:00,2871,0,2544,1091,,8,0,0,13,0,-60,-724
9/20/2018,3:00,3044,0,2543,1331,,8,0,0,9,0,0,-847
9/20/2018,4:00,3062,0,2544,1306,,8,1,0,10,0,0,-807
9/20/2018,5:00,2966,0,2533,1194,,8,1,0,13,0,0,-784
9/20/2018,6:00,2926,0,2532,1071,,8,20,0,15,0,0,-720
9/20/2018,7:00,3002,0,2512,1112,,8,61,0,17,0,0,-708
9/20/2018,8:00,3336,0,2479,1120,,8,133,0,19,0,0,-423
9/20/2018,9:00,3593,0,2593,1219,,8,146,0,13,0,0,-387
9/20/2018,10:00,3683,0,2627,1174,,8,191,0,10,0,0,-327
9/20/2018,11:00,3713,0,2649,1091,,9,186,0,9,0,0,-230
9/20/2018,12:00,3474,0,2681,1032,,8,100,0,6,0,0,-352
9/20/2018,13:00,3672,0,2778,1111,,7,76,0,8,0,0,-309
9/20/2018,14:00,3696,0,2860,1079,,7,46,0,8,0,0,-304
9/20/2018,15:00,3675,0,2904,1114,,7,22,0,11,0,0,-383
9/20/2018,16:00,3664,0,2990,1155,,7,14,0,17,0,0,-517
9/20/2018,17:00,3556,0,3048,1158,,6,5,0,19,0,0,-681
9/20/2018,18:00,3511,0,3022,1199,,6,1,0,30,0,0,-746
9/20/2018,19:00,3335,0,2836,1187,,6,1,0,27,0,0,-721
9/20/2018,20:00,3203,0,2653,1092,,6,0,0,27,0,0,-575
9/20/2018,21:00,3085,0,2534,1073,,6,0,0,30,0,0,-558
9/20/2018,22:00,2947,0,2411,1103,,5,0,0,31,0,0,-603
9/20/2018,23:00,2843,0,2400,997,,5,0,0,33,0,0,-592
9/21/2018,0:00,2744,0,2388,986,,5,0,0,24,0,-47,-611
9/21/2018,1:00,2743,0,2404,1022,,5,0,0,18,0,-69,-638
9/21/2018,2:00,2906,0,2432,1023,,5,0,0,18,0,0,-573
9/21/2018,3:00,3047,0,2449,1081,,5,0,0,22,0,0,-510
9/21/2018,4:00,3067,0,2437,1085,,5,1,0,27,0,0,-488
9/21/2018,5:00,2958,0,2408,1043,,5,1,0,39,0,0,-538
9/21/2018,6:00,2920,0,2405,1036,,5,11,0,36,0,0,-573
9/21/2018,7:00,3039,0,2441,1104,,5,44,0,35,0,0,-590
9/21/2018,8:00,3354,0,2531,1195,,5,86,0,35,0,0,-497
9/21/2018,9:00,3614,0,2602,1246,,5,137,0,30,0,0,-406
9/21/2018,10:00,3679,0,2624,1313,,5,210,0,17,0,0,-490
9/21/2018,11:00,3742,0,2577,1290,,5,229,0,9,0,0,-367
9/21/2018,12:00,3505,0,2472,1062,,6,221,0,4,0,0,-258
9/21/2018,13:00,3714,0,2571,1336,,6,184,0,3,0,0,-385
9/21/2018,14:00,3760,0,2698,1381,,6,168,0,4,0,0,-496
9/21/2018,15:00,3727,0,2813,1400,,5,70,0,5,0,0,-566
9/21/2018,16:00,3732,0,2844,1448,,6,23,0,5,0,0,-594
9/21/2018,17:00,3629,0,2833,1411,,6,7,0,6,0,0,-634
9/21/2018,18:00,3575,0,2759,1308,,6,1,0,12,0,0,-510
9/21/2018,19:00,3395,0,2710,1241,,6,1,0,18,0,0,-580
9/21/2018,20:00,3248,0,2650,1176,,6,0,0,14,0,0,-597
9/21/2018,21:00,3152,0,2582,1133,,6,0,0,17,0,0,-586
9/21/2018,22:00,3030,0,2579,1031,,5,0,0,23,0,0,-608
9/21/2018,23:00,2935,0,2552,975,,5,0,0,28,0,0,-625
9/22/2018,0:00,2802,0,2538,922,,5,0,0,33,0,0,-695
9/22/2018,1:00,2784,0,2537,959,,5,0,0,39,0,0,-756
9/22/2018,2:00,2901,0,2536,1025,,5,0,0,53,0,0,-718
9/22/2018,3:00,3033,0,2538,1045,,5,0,0,53,0,0,-608
9/22/2018,4:00,3043,0,2538,969,,5,1,0,54,0,0,-524
