DATE,TIME,electricity
2020/2/9,21:00,1107
2020/2/9,22:00,1044
2020/2/9,23:00,1046
2020/2/10,0:00,1023
2020/2/10,1:00,1053
2020/2/10,2:00,1088
2020/2/10,3:00,1114
2020/2/10,4:00,1127
2020/2/10,5:00,1158
2020/2/10,6:00,1215
2020/2/10,7:00,1206
2020/2/10,8:00,1265
2020/2/10,9:00,1288
2020/2/10,10:00,1245
2020/2/10,11:00,1212
2020/2/10,12:00,1146
2020/2/10,13:00,1169
2020/2/10,14:00,1183
2020/2/10,15:00,1199
2020/2/10,16:00,1231
2020/2/10,17:00,1264
2020/2/10,18:00,1250
2020/2/10,19:00,1210
2020/2/10,20:00,1180
2020/2/10,21:00,1150
2020/2/10,22:00,1113
2020/2/10,23:00,1113
2020/2/11,0:00,1084
2020/2/11,1:00,1112
2020/2/11,2:00,1140
2020/2/11,3:00,1150
2020/2/11,4:00,1157
2020/2/11,5:00,1165
2020/2/11,6:00,1168
2020/2/11,7:00,1140
2020/2/11,8:00,1183
2020/2/11,9:00,1191
2020/2/11,10:00,1139
2020/2/11,11:00,1112
2020/2/11,12:00,1070
2020/2/11,13:00,1071
2020/2/11,14:00,1064
2020/2/11,15:00,1061
2020/2/11,16:00,1094
2020/2/11,17:00,1187
2020/2/11,18:00,1198
2020/2/11,19:00,1184
2020/2/11,20:00,1161
2020/2/11,21:00,1110
2020/2/11,22:00,1049
2020/2/11,23:00,1047
2020/2/12,0:00,1022
2020/2/12,1:00,1051
